X,CH1,Start,Increment,
Sequence,Volt,-6.000000e-04,1.000000e-06
847,4.80e+00,
848,5.12e+00,
849,4.80e+00,
850,4.80e+00,
851,5.12e+00,
852,5.12e+00,
853,-1.60e+00,
854,1.60e-01,
855,-8.00e-02,
856,-8.00e-02,
857,1.60e-01,
858,1.60e-01,
859,-8.00e-02,
860,1.60e-01,
861,-8.00e-02,
862,-8.00e-02,
863,1.60e-01,
864,1.60e-01,
865,-8.00e-02,
866,-8.00e-02,
867,1.60e-01,
868,1.60e-01,
869,-8.00e-02,
870,-8.00e-02,
871,1.60e-01,
872,-8.00e-02,
873,6.32e+00,
874,5.12e+00,
875,4.80e+00,
876,5.12e+00,
877,4.72e+00,
878,4.80e+00,
879,5.12e+00,
880,5.12e+00,
881,4.72e+00,
882,5.12e+00,
883,4.72e+00,
884,4.80e+00,
885,5.12e+00,
886,4.80e+00,
887,5.12e+00,
888,5.12e+00,
889,4.80e+00,
890,5.12e+00,
891,4.80e+00,
892,5.12e+00,
893,4.80e+00,
894,5.12e+00,
895,4.80e+00,
896,4.80e+00,
897,5.12e+00,
898,5.12e+00,
899,4.80e+00,
900,4.80e+00,
901,5.12e+00,
902,4.80e+00,
903,5.12e+00,
904,5.12e+00,
905,4.80e+00,
906,5.12e+00,
907,4.80e+00,
908,4.80e+00,
909,5.12e+00,
910,5.12e+00,
911,4.80e+00,
912,5.12e+00,
913,4.80e+00,
914,4.80e+00,
915,5.12e+00,
916,5.12e+00,
917,-1.44e+00,
918,-8.00e-02,
919,1.60e-01,
920,1.60e-01,
921,-8.00e-02,
922,-8.00e-02,
923,1.60e-01,
924,1.60e-01,
925,-8.00e-02,
926,1.60e-01,
927,-8.00e-02,
928,-8.00e-02,
929,1.60e-01,
930,1.60e-01,
931,-8.00e-02,
932,1.60e-01,
933,-8.00e-02,
934,-8.00e-02,
935,1.60e-01,
936,-8.00e-02,
937,6.24e+00,
938,5.12e+00,
939,4.72e+00,
940,5.12e+00,
941,4.72e+00,
942,5.12e+00,
943,4.72e+00,
944,5.12e+00,
945,4.72e+00,
946,5.12e+00,
947,4.72e+00,
948,4.80e+00,
949,5.12e+00,
950,5.12e+00,
951,4.80e+00,
952,5.12e+00,
953,4.80e+00,
954,5.12e+00,
955,4.80e+00,
956,5.12e+00,
957,4.80e+00,
958,5.12e+00,
959,4.80e+00,
960,5.12e+00,
961,4.80e+00,
962,5.12e+00,
963,4.80e+00,
964,5.12e+00,
965,4.80e+00,
966,5.12e+00,
967,4.80e+00,
968,5.12e+00,
969,4.80e+00,
970,5.12e+00,
971,4.80e+00,
972,5.12e+00,
973,4.80e+00,
974,5.12e+00,
975,4.80e+00,
976,5.12e+00,
977,4.80e+00,
978,5.12e+00,
979,4.80e+00,
980,5.12e+00,
981,-1.60e+00,
982,1.60e-01,
983,-8.00e-02,
984,1.60e-01,
985,-8.00e-02,
986,1.60e-01,
987,-8.00e-02,
988,1.60e-01,
989,-8.00e-02,
990,1.60e-01,
991,-8.00e-02,
992,-8.00e-02,
993,1.60e-01,
994,-8.00e-02,
995,1.60e-01,
996,1.60e-01,
997,-8.00e-02,
998,1.60e-01,
999,-8.00e-02,
1000,-8.00e-02,
1001,6.24e+00,
1002,5.12e+00,
1003,4.72e+00,
1004,5.12e+00,
1005,4.72e+00,
1006,5.12e+00,
1007,4.80e+00,
1008,5.12e+00,
1009,4.72e+00,
1010,5.12e+00,
1011,4.72e+00,
1012,5.12e+00,
1013,4.80e+00,
1014,5.12e+00,
1015,4.80e+00,
1016,4.80e+00,
1017,5.12e+00,
1018,5.12e+00,
1019,4.80e+00,
1020,5.12e+00,
1021,4.80e+00,
1022,5.12e+00,
1023,4.80e+00,
1024,5.12e+00,
1025,4.80e+00,
1026,5.12e+00,
1027,4.80e+00,
1028,4.80e+00,
1029,5.12e+00,
1030,4.80e+00,
1031,5.12e+00,
1032,5.12e+00,
1033,4.80e+00,
1034,5.12e+00,
1035,4.80e+00,
1036,5.12e+00,
1037,4.80e+00,
1038,4.80e+00,
1039,5.12e+00,
1040,4.80e+00,
1041,5.12e+00,
1042,5.12e+00,
1043,-1.44e+00,
1044,-8.00e-02,
1045,1.60e-01,
1046,1.60e-01,
1047,-8.00e-02,
1048,1.60e-01,
1049,-8.00e-02,
1050,1.60e-01,
1051,-8.00e-02,
1052,1.60e-01,
1053,-8.00e-02,
1054,1.60e-01,
1055,-8.00e-02,
1056,1.60e-01,
1057,-8.00e-02,
1058,1.60e-01,
1059,-8.00e-02,
1060,1.60e-01,
1061,-8.00e-02,
1062,-8.00e-02,
1063,1.60e-01,
1064,-8.00e-02,
1065,6.24e+00,
1066,4.80e+00,
1067,5.12e+00,
1068,5.12e+00,
1069,4.72e+00,
1070,5.12e+00,
1071,4.80e+00,
1072,4.72e+00,
1073,5.12e+00,
1074,5.12e+00,
1075,4.72e+00,
1076,4.80e+00,
1077,5.12e+00,
1078,5.12e+00,
1079,4.80e+00,
1080,5.12e+00,
1081,4.80e+00,
1082,5.12e+00,
1083,4.80e+00,
1084,4.80e+00,
1085,5.12e+00,
1086,5.12e+00,
1087,4.80e+00,
1088,5.12e+00,
1089,4.80e+00,
1090,5.12e+00,
1091,4.80e+00,
1092,4.80e+00,
1093,5.12e+00,
1094,5.12e+00,
1095,4.80e+00,
1096,4.80e+00,
1097,5.12e+00,
1098,5.12e+00,
1099,4.80e+00,
1100,5.12e+00,
1101,4.80e+00,
1102,5.12e+00,
1103,4.80e+00,
1104,4.80e+00,
1105,5.12e+00,
1106,5.12e+00,
1107,-1.60e+00,
1108,-8.00e-02,
1109,1.60e-01,
1110,-8.00e-02,
1111,1.60e-01,
1112,-8.00e-02,
1113,1.60e-01,
1114,1.60e-01,
1115,-8.00e-02,
1116,-8.00e-02,
1117,1.60e-01,
1118,1.60e-01,
1119,-8.00e-02,
1120,1.60e-01,
1121,-8.00e-02,
1122,-8.00e-02,
1123,1.60e-01,
1124,1.60e-01,
1125,-8.00e-02,
1126,1.60e-01,
1127,-8.00e-02,
1128,-8.00e-02,
1129,6.40e+00,
1130,5.12e+00,
1131,4.80e+00,
1132,5.12e+00,
1133,4.72e+00,
1134,5.12e+00,
1135,4.72e+00,
1136,5.12e+00,
1137,4.72e+00,
1138,5.12e+00,
1139,4.72e+00,
1140,5.12e+00,
1141,4.80e+00,
1142,5.12e+00,
1143,4.80e+00,
1144,5.12e+00,
1145,4.80e+00,
1146,5.12e+00,
1147,4.80e+00,
1148,5.12e+00,
1149,4.80e+00,
1150,4.80e+00,
1151,5.12e+00,
1152,5.12e+00,
1153,4.80e+00,
1154,5.12e+00,
1155,4.80e+00,
1156,5.12e+00,
1157,4.80e+00,
1158,5.12e+00,
1159,4.80e+00,
1160,5.12e+00,
1161,4.80e+00,
1162,5.12e+00,
1163,4.80e+00,
1164,5.12e+00,
1165,4.80e+00,
1166,5.12e+00,
1167,4.80e+00,
1168,5.12e+00,
1169,4.80e+00,
1170,5.12e+00,
1171,-1.52e+00,
1172,1.60e-01,
1173,-8.00e-02,
1174,1.60e-01,
1175,-8.00e-02,
1176,1.60e-01,
1177,-8.00e-02,
1178,1.60e-01,
1179,-8.00e-02,
1180,1.60e-01,
1181,-8.00e-02,
1182,1.60e-01,
1183,-8.00e-02,
1184,-8.00e-02,
1185,1.60e-01,
1186,-8.00e-02,
1187,1.60e-01,
1188,-8.00e-02,
1189,1.60e-01,
1190,1.60e-01,
1191,-8.00e-02,
1192,-8.00e-02,
1193,6.40e+00,
1194,5.12e+00,
1195,4.80e+00,
1196,5.12e+00,
1197,4.72e+00,
1198,5.12e+00,
1199,4.80e+00,
